cve_ent,entidad,cve_alc,alc,cve_col,colonia,clasif,nombre_completo,es_colonia_formal,sin_geometria,geom_type,fecha_procesamiento
09,CIUDAD DE MÉXICO,012,TLALPAN,012-127,SAN BUENAVENTURA,COLONIA,TLALPAN > SAN BUENAVENTURA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-128,SAN JUAN TEPEXIMILPA,COLONIA,TLALPAN > SAN JUAN TEPEXIMILPA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-129,SAN PEDRO APOSTOL,COLONIA,TLALPAN > SAN PEDRO APOSTOL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-130,SANTISIMA TRINIDAD,COLONIA,TLALPAN > SANTISIMA TRINIDAD (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-131,SANTISIMA TRINIDAD,COLONIA,TLALPAN > SANTISIMA TRINIDAD (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-132,TECORRAL,COLONIA,TLALPAN > TECORRAL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-133,TENORIOS,COLONIA,TLALPAN > TENORIOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-134,TEXCALTENCO,COLONIA,TLALPAN > TEXCALTENCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-135,TLALCOLIGIA,COLONIA,TLALPAN > TLALCOLIGIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-136,TLALMILLE,COLONIA,TLALPAN > TLALMILLE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-137,TLALPAN,COLONIA,TLALPAN > TLALPAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-138,TLALPAN CENTRO,COLONIA,TLALPAN > TLALPAN CENTRO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-139,TLALPUENTE,COLONIA,TLALPAN > TLALPUENTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-140,TLAXCALTENCO LA MESA,COLONIA,TLALPAN > TLAXCALTENCO LA MESA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-141,TORIELLO GUERRA,COLONIA,TLALPAN > TORIELLO GUERRA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-142,TORIELLO GUERRA,COLONIA,TLALPAN > TORIELLO GUERRA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-143,TORRES DE PADIERNA,COLONIA,TLALPAN > TORRES DE PADIERNA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-144,U.HABIT. ZAPOTE 1,COLONIA,TLALPAN > U.HABIT. ZAPOTE 1 (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-145,VALLE DE TEPEPAN,COLONIA,TLALPAN > VALLE DE TEPEPAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-146,VALLE DE TEPEPAN,COLONIA,TLALPAN > VALLE DE TEPEPAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-147,VALLE ESCONDIDO,COLONIA,TLALPAN > VALLE ESCONDIDO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-148,VALLE VERDE,COLONIA,TLALPAN > VALLE VERDE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-149,VERANO,COLONIA,TLALPAN > VERANO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-150,VERGEL COAPA,COLONIA,TLALPAN > VERGEL COAPA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-151,VERGEL DE COYOACAN,COLONIA,TLALPAN > VERGEL DE COYOACAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-152,VERGEL DEL SUR,COLONIA,TLALPAN > VERGEL DEL SUR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-153,VILLA COAPA,COLONIA,TLALPAN > VILLA COAPA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-154,VILLA LAZARO CARDENAS,COLONIA,TLALPAN > VILLA LAZARO CARDENAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-155,VILLA OLIMPICA,COLONIA,TLALPAN > VILLA OLIMPICA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-156,VILLA TLALPAN,COLONIA,TLALPAN > VILLA TLALPAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-157,VISTAS DEL PEDREGAL,COLONIA,TLALPAN > VISTAS DEL PEDREGAL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-158,VIVEROS COATECTLAN,COLONIA,TLALPAN > VIVEROS COATECTLAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,012,TLALPAN,012-159,ZACAYUCAN PEÑA POBRE,COLONIA,TLALPAN > ZACAYUCAN PEÑA POBRE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-001,AMPLIACION NATIVITAS,COLONIA,XOCHIMILCO > AMPLIACION NATIVITAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-002,AMPLIACION NATIVITAS,COLONIA,XOCHIMILCO > AMPLIACION NATIVITAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-003,AMPLIACION SAN MARCOS NORTE,COLONIA,XOCHIMILCO > AMPLIACION SAN MARCOS NORTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-004,AMPLIACION TEPEPAN,COLONIA,XOCHIMILCO > AMPLIACION TEPEPAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-005,AÑO DE JUAREZ,COLONIA,XOCHIMILCO > AÑO DE JUAREZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-006,BARRIO 18,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO 18 (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-007,BARRIO 3 DE MAYO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO 3 DE MAYO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-008,BARRIO AHUALAPA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO AHUALAPA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-009,BARRIO APATLACO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO APATLACO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-010,BARRIO BELEN,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO BELEN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-011,BARRIO CALPULCO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO CALPULCO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-012,BARRIO CALTONGO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO CALTONGO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-013,BARRIO CALYEQUITA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO CALYEQUITA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-014,BARRIO CHAPULTEPEC,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO CHAPULTEPEC (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-015,BARRIO DEL PUENTE,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO DEL PUENTE (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-016,BARRIO EL CALVARIO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO EL CALVARIO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-017,BARRIO EL ROSARIO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO EL ROSARIO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-018,BARRIO LA ASUNCION,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LA ASUNCION (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-019,BARRIO LA ASUNCION,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LA ASUNCION (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-020,BARRIO LA CANDELARIA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LA CANDELARIA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-021,BARRIO LA CANDELARIA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LA CANDELARIA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-022,BARRIO LA CONCEPCION TLACOAPA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LA CONCEPCION TLACOAPA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-023,BARRIO LA GALLERA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LA GALLERA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-024,BARRIO LA GUADALUPANA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LA GUADALUPANA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-025,BARRIO LA GUADALUPITA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LA GUADALUPITA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-026,BARRIO LA PLANTA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LA PLANTA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-027,BARRIO LA SANTISIMA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LA SANTISIMA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-028,BARRIO LAS CRUCES,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LAS CRUCES (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-029,BARRIO LAS FLORES,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LAS FLORES (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-030,BARRIO LOS REYES,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO LOS REYES (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-031,BARRIO NIÑOS HEROES,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO NIÑOS HEROES (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-032,BARRIO POCITOS,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO POCITOS (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-033,BARRIO SAN ANDRES,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN ANDRES (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-034,BARRIO SAN ANTONIO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN ANTONIO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-035,BARRIO SAN ANTONIO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN ANTONIO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-036,BARRIO SAN CRISTOBAL,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN CRISTOBAL (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-037,BARRIO SAN DIEGO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN DIEGO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-038,BARRIO SAN ESTEBAN,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN ESTEBAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-039,BARRIO SAN JOSE PUEBLO SAN LUIS TLAXIALTEMALCO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN JOSE PUEBLO SAN LUIS TLAXIALTEMALCO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-040,BARRIO SAN JUAN,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN JUAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-041,BARRIO SAN JUAN MINAS,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN JUAN MINAS (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-042,BARRIO SAN JUAN MOYOTEPEC,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN JUAN MOYOTEPEC (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-043,BARRIO SAN JUAN PUEBLO SAN LUIS TLAXIALTEMALCO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN JUAN PUEBLO SAN LUIS TLAXIALTEMALCO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-044,BARRIO SAN LORENZO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN LORENZO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-045,BARRIO SAN MARCOS,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN MARCOS (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-046,BARRIO SAN PEDRO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SAN PEDRO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-047,BARRIO SANTA CRUCITA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO SANTA CRUCITA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-048,BARRIO TETITLA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO TETITLA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-049,BARRIO TETITLA DEL PUEBLO SANTA CRUZ ACALPIXCA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO TETITLA DEL PUEBLO SANTA CRUZ ACALPIXCA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-050,BARRIO XALTOCAN,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > BARRIO XALTOCAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-051,BOSQUE RESIDENCIAL DEL SUR,COLONIA,XOCHIMILCO > BOSQUE RESIDENCIAL DEL SUR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-052,CERRILLOS PRIMERA SECCION,COLONIA,XOCHIMILCO > CERRILLOS PRIMERA SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-053,CERRILLOS SEGUNDA SECCION,COLONIA,XOCHIMILCO > CERRILLOS SEGUNDA SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-054,CERRILLOS TERCERA SECCION,COLONIA,XOCHIMILCO > CERRILLOS TERCERA SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-055,CRISTO REY,COLONIA,XOCHIMILCO > CRISTO REY (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-056,DEL CARMEN,COLONIA,XOCHIMILCO > DEL CARMEN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-057,EL ARENAL,COLONIA,XOCHIMILCO > EL ARENAL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-058,EL JAZMIN,COLONIA,XOCHIMILCO > EL JAZMIN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-059,EL MIRADOR,COLONIA,XOCHIMILCO > EL MIRADOR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-060,EL MIRADOR,COLONIA,XOCHIMILCO > EL MIRADOR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-061,EL SACRIFICIO,COLONIA,XOCHIMILCO > EL SACRIFICIO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-062,GUADALUPITA,COLONIA,XOCHIMILCO > GUADALUPITA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-063,HUICHAPAN,COLONIA,XOCHIMILCO > HUICHAPAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-064,JARDINES DEL SUR,COLONIA,XOCHIMILCO > JARDINES DEL SUR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-065,LA CAÑADA,COLONIA,XOCHIMILCO > LA CAÑADA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-066,LA CONCHA,COLONIA,XOCHIMILCO > LA CONCHA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-067,LA NORIA,COLONIA,XOCHIMILCO > LA NORIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-068,LA NORIA,COLONIA,XOCHIMILCO > LA NORIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-069,LAS ANIMAS,COLONIA,XOCHIMILCO > LAS ANIMAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-070,LAS MESITAS,COLONIA,XOCHIMILCO > LAS MESITAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-071,LAS PERITAS,COLONIA,XOCHIMILCO > LAS PERITAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-072,LOMAS DE NATIVITAS,COLONIA,XOCHIMILCO > LOMAS DE NATIVITAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-073,LOMAS DE TONALCO,COLONIA,XOCHIMILCO > LOMAS DE TONALCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-074,NATIVITAS,COLONIA,XOCHIMILCO > NATIVITAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-075,PASEOS DEL SUR,COLONIA,XOCHIMILCO > PASEOS DEL SUR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-076,POTRERO SAN BERNARDINO,COLONIA,XOCHIMILCO > POTRERO SAN BERNARDINO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-077,PUEBLO SAN ANDRES AHUAYUCAN,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SAN ANDRES AHUAYUCAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-078,PUEBLO SAN FRANCISCO TLALNEPANTLA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SAN FRANCISCO TLALNEPANTLA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-079,PUEBLO SAN GREGORIO ATLAPULCO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SAN GREGORIO ATLAPULCO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-080,PUEBLO SAN JOSE ZACATEPEC,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SAN JOSE ZACATEPEC (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-081,PUEBLO SAN LORENZO ATEMOAYA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SAN LORENZO ATEMOAYA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-082,PUEBLO SAN LUCAS XOCHIMANCA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SAN LUCAS XOCHIMANCA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-083,PUEBLO SAN LUIS TLAXIALTEMALCO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SAN LUIS TLAXIALTEMALCO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-084,PUEBLO SAN MATEO XALPA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SAN MATEO XALPA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-085,PUEBLO SAN SALVADOR CUAUHTENCO,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SAN SALVADOR CUAUHTENCO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,013,XOCHIMILCO,013-086,PUEBLO SANTA CECILIA TEPETLAPA,PUEBLOS Y BARRIOS ORIGINARIOS,XOCHIMILCO > PUEBLO SANTA CECILIA TEPETLAPA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
