alcaldia_catalogo,colonia_catalogo,total_incidencias,total_delitos,total_alumbrado,total_delitos_nocturnos,out_iqr_total_incidencias,out_zscore_total_incidencias,out_iqr_total_delitos,out_zscore_total_delitos,out_iqr_total_alumbrado,out_zscore_total_alumbrado,out_iqr_total_delitos_nocturnos,out_zscore_total_delitos_nocturnos,anomaly_score,out_isoforest,out_iqr_any,out_zscore_any,outlier_consenso
Tláhuac,Potrero Del Llano,4,7,0.0,1.0,False,False,False,False,False,False,False,False,0.19390718898092424,False,False,False,False
Tláhuac,Pueblo San Francisco Tlaltenco,48,145,3.0,40.0,False,False,False,False,False,False,False,False,0.14249913452988883,False,False,False,False
Tláhuac,Pueblo San Lorenzo Tezonco,1,2,0.0,1.0,False,False,False,False,False,False,False,False,0.18230761780360222,False,False,False,False
Tláhuac,Pueblo San Nicolas Tetelco,7,36,4.0,13.0,False,False,False,False,False,False,False,False,0.1721051504977842,False,False,False,False
Tláhuac,Pueblo Santa Catarina Yecahuizotl,1,9,0.0,5.0,False,False,False,False,False,False,False,False,0.2073718238433172,False,False,False,False
Tláhuac,Pueblo Tulyehualco,3,45,0.0,6.0,False,False,False,False,False,False,False,False,0.21558635771111906,False,False,False,False
Tláhuac,Quiahuatla,2,46,0.0,14.0,False,False,False,False,False,False,False,False,0.2118677133868378,False,False,False,False
Tláhuac,San Isidro,4,23,1.0,4.0,False,False,False,False,False,False,False,False,0.21067771240463556,False,False,False,False
Tláhuac,San Jose Tlahuac Del Pueblo San Pedro Tlahuac,15,87,1.0,18.0,False,False,False,False,False,False,False,False,0.1974878014924717,False,False,False,False
Tláhuac,San Sebastian Del Pueblo San Pedro Tlahuac,7,49,4.0,15.0,False,False,False,False,False,False,False,False,0.1700598926126587,False,False,False,False
Tláhuac,Santa Cecilia,15,83,6.0,24.0,False,False,False,False,True,False,False,False,0.14028399780797252,False,True,False,False
Tláhuac,Selene,10,69,0.0,27.0,False,False,False,False,False,False,False,False,0.19496451085029404,False,False,False,False
Tláhuac,Selene Del Pueblo San Francisco Tlaltenco,14,116,1.0,34.0,False,False,False,False,False,False,False,False,0.17410074496487654,False,False,False,False
Tláhuac,Tepantitlamilco,2,1,2.0,0.0,False,False,False,False,False,False,False,False,0.13490491750775524,False,False,False,False
Tláhuac,Tierra Blanca,2,15,0.0,9.0,False,False,False,False,False,False,False,False,0.21210687969670428,False,False,False,False
Tláhuac,Villa Centroamericana,9,126,1.0,33.0,False,False,False,False,False,False,False,False,0.1747011775555916,False,False,False,False
Tláhuac,Zacatenco,4,25,0.0,7.0,False,False,False,False,False,False,False,False,0.22124534734636214,False,False,False,False
Tláhuac,Zapotitla,3,74,0.0,26.0,False,False,False,False,False,False,False,False,0.1910744842342803,False,False,False,False
Venustiano Carranza,10 De Mayo,2,42,0.0,13.0,False,False,False,False,False,False,False,False,0.2147260884584613,False,False,False,False
Venustiano Carranza,20 De Noviembre,12,159,1.0,54.0,False,False,False,False,False,False,False,False,0.13428819188520486,False,False,False,False
Venustiano Carranza,4 Arboles,4,56,0.0,14.0,False,False,False,False,False,False,False,False,0.21429489686616243,False,False,False,False
Venustiano Carranza,5To Tramo 20 De Noviembre,7,107,0.0,21.0,False,False,False,False,False,False,False,False,0.18120096628484206,False,False,False,False
Venustiano Carranza,7 De Julio,14,55,1.0,15.0,False,False,False,False,False,False,False,False,0.21135216241106763,False,False,False,False
Venustiano Carranza,Aaron Saenz,1,8,0.0,1.0,False,False,False,False,False,False,False,False,0.19344688493048934,False,False,False,False
Venustiano Carranza,Adolfo Lopez Mateos,7,184,1.0,52.0,False,False,False,False,False,False,False,False,0.12614976925347177,False,False,False,False
Venustiano Carranza,Aeronautica Militar,3,55,0.0,10.0,False,False,False,False,False,False,False,False,0.21286446693219607,False,False,False,False
Venustiano Carranza,Alvaro Obregon,1,54,1.0,14.0,False,False,False,False,False,False,False,False,0.2031260393749859,False,False,False,False
Venustiano Carranza,Ampliacion 20 De Noviembre,5,20,0.0,4.0,False,False,False,False,False,False,False,False,0.21696316277207722,False,False,False,False
Venustiano Carranza,Ampliacion Aviacion Civil,9,43,0.0,19.0,False,False,False,False,False,False,False,False,0.21187934273497067,False,False,False,False
Venustiano Carranza,Ampliacion Caracol,4,34,0.0,6.0,False,False,False,False,False,False,False,False,0.21955799850820262,False,False,False,False
Venustiano Carranza,Ampliacion Michoacana,23,35,0.0,9.0,False,False,False,False,False,False,False,False,0.2086952790965509,False,False,False,False
Venustiano Carranza,Ampliacion Penitenciaria,4,76,0.0,19.0,False,False,False,False,False,False,False,False,0.202592956026664,False,False,False,False
Venustiano Carranza,Ampliacion Simon Bolivar,3,26,1.0,11.0,False,False,False,False,False,False,False,False,0.20757207657347404,False,False,False,False
Venustiano Carranza,Ampliacion Venustiano Carranza,2,16,0.0,7.0,False,False,False,False,False,False,False,False,0.2180970945862047,False,False,False,False
Venustiano Carranza,Aquiles Serdan,5,94,1.0,21.0,False,False,False,False,False,False,False,False,0.19236935321083964,False,False,False,False
Venustiano Carranza,Arenal 1A. Seccion,6,92,0.0,27.0,False,False,False,False,False,False,False,False,0.18886648338110662,False,False,False,False
Venustiano Carranza,Arenal 2A. Seccion,1,38,0.0,13.0,False,False,False,False,False,False,False,False,0.21253055052668346,False,False,False,False
Venustiano Carranza,Arenal 3A. Seccion,2,73,0.0,27.0,False,False,False,False,False,False,False,False,0.1847302546976387,False,False,False,False
Venustiano Carranza,Arenal 4A. Seccion,5,33,0.0,13.0,False,False,False,False,False,False,False,False,0.21502403841950185,False,False,False,False
Venustiano Carranza,Arenal Puerto Aereo,3,31,1.0,7.0,False,False,False,False,False,False,False,False,0.21093985776118807,False,False,False,False
Venustiano Carranza,Arpto Int De La Cd De Mex-Equipamiento,9,136,2.0,40.0,False,False,False,False,False,False,False,False,0.15195905705150986,False,False,False,False
Venustiano Carranza,Artes Graficas,4,55,1.0,15.0,False,False,False,False,False,False,False,False,0.20954202671231525,False,False,False,False
Venustiano Carranza,Aviacion Civil,9,119,0.0,38.0,False,False,False,False,False,False,False,False,0.15952394141961268,False,False,False,False
Venustiano Carranza,Azteca,1,13,0.0,4.0,False,False,False,False,False,False,False,False,0.21375408934139262,False,False,False,False
Venustiano Carranza,Caracol,8,43,0.0,13.0,False,False,False,False,False,False,False,False,0.216099990333124,False,False,False,False
Venustiano Carranza,Cuchilla Agricola Oriental,1,1,1.0,1.0,False,False,False,False,False,False,False,False,0.1613086870754969,False,False,False,False
Venustiano Carranza,Cuchilla Pantitlan,10,94,4.0,34.0,False,False,False,False,False,False,False,False,0.15068361301831357,False,False,False,False
Venustiano Carranza,Del Parque,22,200,3.0,37.0,False,False,False,False,False,False,False,False,0.12709325235429902,False,False,False,False
Venustiano Carranza,Emilio Carranza,7,70,0.0,24.0,False,False,False,False,False,False,False,False,0.19872231903342563,False,False,False,False
Venustiano Carranza,Federal,28,201,1.0,44.0,False,False,False,False,False,False,False,False,0.12906339125780503,False,False,False,False
Venustiano Carranza,Felipe Angeles,12,61,1.0,13.0,False,False,False,False,False,False,False,False,0.208663563309688,False,False,False,False
Venustiano Carranza,General Ignacio Zaragoza,20,306,1.0,96.0,False,False,True,False,False,False,True,False,0.0333365058554248,False,True,False,False
Venustiano Carranza,Granjas Mexico,1,6,0.0,3.0,False,False,False,False,False,False,False,False,0.20031207295443554,False,False,False,False
Venustiano Carranza,Industrial Puerto Aereo,6,105,0.0,28.0,False,False,False,False,False,False,False,False,0.18150777356836612,False,False,False,False
Venustiano Carranza,Jamaica,3,95,0.0,18.0,False,False,False,False,False,False,False,False,0.19024929464494095,False,False,False,False
Venustiano Carranza,Janitzio,3,36,0.0,7.0,False,False,False,False,False,False,False,False,0.2217640976216549,False,False,False,False
Venustiano Carranza,Jardin Balbuena,97,857,6.0,183.0,True,False,True,True,True,False,True,True,-0.12956379010473262,True,True,True,True
Venustiano Carranza,Lorenzo Boturini,9,147,2.0,44.0,False,False,False,False,False,False,False,False,0.14666100160395473,False,False,False,False
Venustiano Carranza,Magdalena Mixiuhca,9,128,1.0,39.0,False,False,False,False,False,False,False,False,0.1623304212542071,False,False,False,False
Venustiano Carranza,Merced Balbuena,7,125,0.0,29.0,False,False,False,False,False,False,False,False,0.17387075684506964,False,False,False,False
Venustiano Carranza,Michoacana,7,31,0.0,10.0,False,False,False,False,False,False,False,False,0.21656981415976,False,False,False,False
Venustiano Carranza,Miguel Hidalgo,1,8,0.0,0.0,False,False,False,False,False,False,False,False,0.17813114726528295,False,False,False,False
Venustiano Carranza,Moctezuma 1A Seccion,21,174,0.0,53.0,False,False,False,False,False,False,False,False,0.11644149663244668,False,False,False,False
Venustiano Carranza,Moctezuma 2A. Seccion,78,673,0.0,180.0,True,False,True,True,False,False,True,True,-0.11586295981103678,True,True,True,True
Venustiano Carranza,Morelos,19,421,0.0,142.0,False,False,True,False,False,False,True,False,-0.029822763438646316,True,True,False,True
Venustiano Carranza,Nicolas Bravo,20,35,0.0,8.0,False,False,False,False,False,False,False,False,0.2105601144432881,False,False,False,False
Venustiano Carranza,Pensador Mexicano,20,196,2.0,67.0,False,False,False,False,False,False,True,False,0.11867698392395382,False,True,False,False
Venustiano Carranza,Peñon De Los Baños,12,320,1.0,88.0,False,False,True,False,False,False,True,False,0.039866834355451575,False,True,False,False
Venustiano Carranza,Popular Rastro,19,89,5.0,28.0,False,False,False,False,False,False,False,False,0.1518624437229833,False,False,False,False
Venustiano Carranza,Puebla,7,126,0.0,37.0,False,False,False,False,False,False,False,False,0.15687090341195553,False,False,False,False
Venustiano Carranza,Pueblo De La Magdalena Mixiuhca,1,68,1.0,17.0,False,False,False,False,False,False,False,False,0.1966859503857532,False,False,False,False
Venustiano Carranza,Revolucion,3,56,0.0,22.0,False,False,False,False,False,False,False,False,0.2009708778918134,False,False,False,False
Venustiano Carranza,Romero Rubio,17,167,1.0,44.0,False,False,False,False,False,False,False,False,0.14383390578073824,False,False,False,False
Venustiano Carranza,Santa Cruz Aviacion,4,59,1.0,19.0,False,False,False,False,False,False,False,False,0.20448846443055085,False,False,False,False
Venustiano Carranza,Sevilla,1,48,0.0,12.0,False,False,False,False,False,False,False,False,0.2133708787575725,False,False,False,False
Venustiano Carranza,Simon Bolivar,2,87,0.0,29.0,False,False,False,False,False,False,False,False,0.18349859130613516,False,False,False,False
Venustiano Carranza,Valentin Gomez Farias,3,98,0.0,33.0,False,False,False,False,False,False,False,False,0.16944356845112235,False,False,False,False
Venustiano Carranza,Valle Gomez,22,92,0.0,24.0,False,False,False,False,False,False,False,False,0.18858583926016137,False,False,False,False
Venustiano Carranza,Venustiano Carranza,7,31,1.0,11.0,False,False,False,False,False,False,False,False,0.20985423510679008,False,False,False,False
Venustiano Carranza,Zona Centro,44,500,5.0,110.0,False,False,True,False,False,False,True,False,-0.02471422434694659,True,True,False,True
Xochimilco,Ampliacion Nativitas,12,36,2.0,12.0,False,False,False,False,False,False,False,False,0.20480162392668516,False,False,False,False
Xochimilco,Ampliacion San Marcos Norte,29,164,2.0,41.0,False,False,False,False,False,False,False,False,0.1458035475961404,False,False,False,False
Xochimilco,Ampliacion Tepepan,5,63,1.0,17.0,False,False,False,False,False,False,False,False,0.20324031039687035,False,False,False,False
Xochimilco,Año De Juarez,617,15,0.0,4.0,True,True,False,False,False,False,False,False,-0.017888561067094244,True,True,True,True
Xochimilco,Barrio 18,17,69,5.0,10.0,False,False,False,False,False,False,False,False,0.1472119773437794,False,False,False,False
Xochimilco,Barrio 3 De Mayo,1,2,0.0,0.0,False,False,False,False,False,False,False,False,0.1688963649698283,False,False,False,False
Xochimilco,Barrio Apatlaco,3,19,0.0,4.0,False,False,False,False,False,False,False,False,0.21836464296152824,False,False,False,False
Xochimilco,Barrio Belen,3,37,0.0,6.0,False,False,False,False,False,False,False,False,0.21934657558057608,False,False,False,False
Xochimilco,Barrio Calpulco,1,7,0.0,4.0,False,False,False,False,False,False,False,False,0.2061853003991384,False,False,False,False
Xochimilco,Barrio Caltongo,24,154,1.0,48.0,False,False,False,False,False,False,False,False,0.14297835204688053,False,False,False,False
Xochimilco,Barrio Calyequita,4,53,2.0,18.0,False,False,False,False,False,False,False,False,0.19508436158155062,False,False,False,False
Xochimilco,Barrio El Calvario,1,1,0.0,0.0,False,False,False,False,False,False,False,False,0.16508938421146796,False,False,False,False
Xochimilco,Barrio El Rosario,4,57,0.0,12.0,False,False,False,False,False,False,False,False,0.21317748666910724,False,False,False,False
Xochimilco,Barrio La Asuncion,3,56,0.0,18.0,False,False,False,False,False,False,False,False,0.20994316591068624,False,False,False,False
Xochimilco,Barrio La Concepcion Tlacoapa,6,51,1.0,13.0,False,False,False,False,False,False,False,False,0.21149378858883672,False,False,False,False
Xochimilco,Barrio La Gallera,2,9,1.0,4.0,False,False,False,False,False,False,False,False,0.19866812271369083,False,False,False,False
Xochimilco,Barrio La Guadalupana,3,23,1.0,6.0,False,False,False,False,False,False,False,False,0.21371129043813547,False,False,False,False
Xochimilco,Barrio La Guadalupita,1,20,0.0,8.0,False,False,False,False,False,False,False,False,0.21671582565942826,False,False,False,False
Xochimilco,Barrio La Planta,2,23,1.0,7.0,False,False,False,False,False,False,False,False,0.21308447068155867,False,False,False,False
Xochimilco,Barrio Los Reyes,1,13,0.0,6.0,False,False,False,False,False,False,False,False,0.2128159654553991,False,False,False,False
Xochimilco,Barrio Pocitos,11,13,1.0,2.0,False,False,False,False,False,False,False,False,0.1925643851266095,False,False,False,False
Xochimilco,Barrio San Antonio,3,29,0.0,10.0,False,False,False,False,False,False,False,False,0.21697776490067106,False,False,False,False
Xochimilco,Barrio San Cristobal,4,32,0.0,2.0,False,False,False,False,False,False,False,False,0.20422909917891197,False,False,False,False
Xochimilco,Barrio San Esteban,2,24,1.0,7.0,False,False,False,False,False,False,False,False,0.2128325051202561,False,False,False,False
Xochimilco,Barrio San Juan,2,18,0.0,6.0,False,False,False,False,False,False,False,False,0.21964740844721586,False,False,False,False
Xochimilco,Barrio San Juan Minas,8,6,1.0,0.0,False,False,False,False,False,False,False,False,0.16627870249187732,False,False,False,False
Xochimilco,Barrio San Juan Moyotepec,5,17,0.0,6.0,False,False,False,False,False,False,False,False,0.218196891505831,False,False,False,False
Xochimilco,Barrio San Juan Pueblo San Luis Tlaxialtemalco,1,20,0.0,8.0,False,False,False,False,False,False,False,False,0.21671582565942826,False,False,False,False
Xochimilco,Barrio San Lorenzo,2,15,1.0,5.0,False,False,False,False,False,False,False,False,0.2066557287764914,False,False,False,False
Xochimilco,Barrio San Marcos,12,57,1.0,14.0,False,False,False,False,False,False,False,False,0.21120954755981702,False,False,False,False
Xochimilco,Barrio San Pedro,4,136,0.0,35.0,False,False,False,False,False,False,False,False,0.1449011150830145,False,False,False,False
Xochimilco,Barrio Santa Crucita,1,26,0.0,11.0,False,False,False,False,False,False,False,False,0.21082105793962774,False,False,False,False
Xochimilco,Barrio Tetitla,1,10,1.0,3.0,False,False,False,False,False,False,False,False,0.19270576456449307,False,False,False,False
Xochimilco,Barrio Xaltocan,10,184,2.0,56.0,False,False,False,False,False,False,False,False,0.12721964782355688,False,False,False,False
Xochimilco,Bosque Residencial Del Sur,24,26,9.0,9.0,False,False,False,False,True,False,False,False,0.09127029469998815,False,True,False,False
Xochimilco,Cerrillos Primera Seccion,1,18,0.0,7.0,False,False,False,False,False,False,False,False,0.2169261970795437,False,False,False,False
Xochimilco,Cerrillos Segunda Seccion,3,13,3.0,5.0,False,False,False,False,False,False,False,False,0.17412525989120753,False,False,False,False
Xochimilco,Cristo Rey,4,14,0.0,1.0,False,False,False,False,False,False,False,False,0.19789677996979854,False,False,False,False
Xochimilco,Del Carmen,4,25,2.0,6.0,False,False,False,False,False,False,False,False,0.1990000773840841,False,False,False,False
Xochimilco,El Jazmin,9,16,3.0,9.0,False,False,False,False,False,False,False,False,0.17806595676407866,False,False,False,False
Xochimilco,El Mirador,7,30,1.0,8.0,False,False,False,False,False,False,False,False,0.21137837293080086,False,False,False,False
Xochimilco,Guadalupita,6,34,0.0,9.0,False,False,False,False,False,False,False,False,0.2195344353852321,False,False,False,False
Xochimilco,Huichapan,6,49,1.0,16.0,False,False,False,False,False,False,False,False,0.2098340311994909,False,False,False,False
Xochimilco,Jardines Del Sur,16,40,5.0,6.0,False,False,False,False,False,False,False,False,0.14811177611275328,False,False,False,False
Xochimilco,La Cañada,2,12,1.0,5.0,False,False,False,False,False,False,False,False,0.20192155073173612,False,False,False,False
Xochimilco,La Concha,2,21,0.0,12.0,False,False,False,False,False,False,False,False,0.21224475627942657,False,False,False,False
Xochimilco,La Noria,18,60,0.0,18.0,False,False,False,False,False,False,False,False,0.20757211994686098,False,False,False,False
Xochimilco,Las Animas,3,11,1.0,5.0,False,False,False,False,False,False,False,False,0.2032545530872118,False,False,False,False
Xochimilco,Las Peritas,2,13,0.0,3.0,False,False,False,False,False,False,False,False,0.20970463036137849,False,False,False,False
Xochimilco,Lomas De Nativitas,2,5,1.0,2.0,False,False,False,False,False,False,False,False,0.18988622894793888,False,False,False,False
Xochimilco,Nativitas,3,44,2.0,18.0,False,False,False,False,False,False,False,False,0.19219948717313068,False,False,False,False
Xochimilco,Paseos Del Sur,3,34,0.0,10.0,False,False,False,False,False,False,False,False,0.22066663705734735,False,False,False,False
Xochimilco,Potrero San Bernardino,2,54,0.0,16.0,False,False,False,False,False,False,False,False,0.20933494418898058,False,False,False,False
Xochimilco,Pueblo San Francisco Tlalnepantla,45,59,3.0,16.0,False,False,False,False,False,False,False,False,0.1686779427714834,False,False,False,False
Xochimilco,Pueblo San Gregorio Atlapulco,40,188,4.0,65.0,False,False,False,False,False,False,True,False,0.10763446282892675,False,True,False,False
Xochimilco,Pueblo San Jose Zacatepec,4,27,0.0,7.0,False,False,False,False,False,False,False,False,0.2200756608299949,False,False,False,False
Xochimilco,Pueblo San Lorenzo Atemoaya,12,56,1.0,12.0,False,False,False,False,False,False,False,False,0.21054870136187137,False,False,False,False
Xochimilco,Pueblo San Lucas Xochimanca,10,124,2.0,36.0,False,False,False,False,False,False,False,False,0.16397563107378854,False,False,False,False
Xochimilco,Pueblo San Luis Tlaxialtemalco,10,102,2.0,27.0,False,False,False,False,False,False,False,False,0.18281579590963093,False,False,False,False
Xochimilco,Pueblo San Mateo Xalpa,21,255,3.0,57.0,False,False,True,False,False,False,False,False,0.10113095369783937,False,True,False,False
Xochimilco,Pueblo Santa Cecilia Tepetlapa,34,60,4.0,14.0,False,False,False,False,False,False,False,False,0.16439997327890882,False,False,False,False
Xochimilco,Pueblo Santa Cruz Acalpixca,22,62,3.0,16.0,False,False,False,False,False,False,False,False,0.18311124457345063,False,False,False,False
Xochimilco,Pueblo Santa Cruz Xochitepec,15,92,3.0,29.0,False,False,False,False,False,False,False,False,0.17582668411203067,False,False,False,False
Xochimilco,Pueblo Santa Maria Nativitas,23,68,13.0,18.0,False,False,False,False,True,False,False,False,0.031582629048455546,False,True,False,False
Xochimilco,Pueblo Santa Maria Tepepan,39,191,9.0,50.0,False,False,False,False,True,False,False,False,0.0663522148371416,False,True,False,False
Xochimilco,Pueblo Santiago Tepalcatlalpan,44,143,3.0,48.0,False,False,False,False,False,False,False,False,0.13433453057757366,False,False,False,False
Xochimilco,Pueblo Santiago Tepalcatlalpan U H Rcda Del Sur,1,7,1.0,1.0,False,False,False,False,False,False,False,False,0.17972637313107642,False,False,False,False
Xochimilco,Quirino Mendoza,9,22,0.0,5.0,False,False,False,False,False,False,False,False,0.21869304335297918,False,False,False,False
Xochimilco,Rancho Tejomulco,1,13,0.0,4.0,False,False,False,False,False,False,False,False,0.21375408934139262,False,False,False,False
Xochimilco,Rinconada Coapa,2,16,0.0,4.0,False,False,False,False,False,False,False,False,0.21686307984109743,False,False,False,False
Xochimilco,San Bartolo El Chico,2,8,0.0,2.0,False,False,False,False,False,False,False,False,0.20332988876993302,False,False,False,False
Xochimilco,San Felipe,13,19,1.0,7.0,False,False,False,False,False,False,False,False,0.20936110215033032,False,False,False,False
Xochimilco,San Isidro,1,21,1.0,12.0,False,False,False,False,False,False,False,False,0.20253093794827204,False,False,False,False
Xochimilco,San Jeronimo,7,47,1.0,20.0,False,False,False,False,False,False,False,False,0.20261454917372196,False,False,False,False
Xochimilco,San Juan Tepepan,7,56,1.0,19.0,False,False,False,False,False,False,False,False,0.20770290727325885,False,False,False,False
Xochimilco,San Lorenzo La Cebada,31,195,13.0,61.0,False,False,False,False,True,False,False,False,0.010005934147368833,False,True,False,False
Xochimilco,San Lucas Oriente,3,4,2.0,2.0,False,False,False,False,False,False,False,False,0.16805256072028757,False,False,False,False
Xochimilco,Santa Cruz Chavarrieta,2,15,1.0,4.0,False,False,False,False,False,False,False,False,0.20624233301956219,False,False,False,False
Xochimilco,Santa Cruz De Guadalupe,2,20,0.0,7.0,False,False,False,False,False,False,False,False,0.22074912671705238,False,False,False,False
Xochimilco,Santa Ines,3,6,0.0,1.0,False,False,False,False,False,False,False,False,0.1944448011475231,False,False,False,False
Xochimilco,Santiaguito,2,11,1.0,3.0,False,False,False,False,False,False,False,False,0.19753735905161962,False,False,False,False
Xochimilco,Tablas De San Lorenzo,5,21,0.0,5.0,False,False,False,False,False,False,False,False,0.21975510741062504,False,False,False,False
Xochimilco,Texmic,6,3,1.0,1.0,False,False,False,False,False,False,False,False,0.1706181823718586,False,False,False,False
Xochimilco,Tierra Nueva,4,30,0.0,9.0,False,False,False,False,False,False,False,False,0.217972837062811,False,False,False,False
Xochimilco,Valle De Santa Maria,4,8,1.0,6.0,False,False,False,False,False,False,False,False,0.19556028973014672,False,False,False,False
Xochimilco,Xochipilli,5,9,3.0,2.0,False,False,False,False,False,False,False,False,0.15886319415715644,False,False,False,False
Álvaro Obregón,1Ra Ampliacion Presidentes,1,17,0.0,5.0,False,False,False,False,False,False,False,False,0.2165688953579037,False,False,False,False
Álvaro Obregón,1Ra Seccion Cañada,4,12,1.0,4.0,False,False,False,False,False,False,False,False,0.2040541533961694,False,False,False,False
Álvaro Obregón,1Ra Victoria,10,54,0.0,23.0,False,False,False,False,False,False,False,False,0.2012094468037544,False,False,False,False
Álvaro Obregón,2Da Ampliacion Presidentes,5,45,0.0,11.0,False,False,False,False,False,False,False,False,0.21713340881864202,False,False,False,False
Álvaro Obregón,2Da Seccion Cañada,1,3,0.0,0.0,False,False,False,False,False,False,False,False,0.17069257663056148,False,False,False,False
Álvaro Obregón,2Do Reacomodo Tlacuitlapa,3,35,0.0,9.0,False,False,False,False,False,False,False,False,0.2214039795717067,False,False,False,False
Álvaro Obregón,Abraham M Gonzalez,2,3,0.0,0.0,False,False,False,False,False,False,False,False,0.17210031426332617,False,False,False,False
Álvaro Obregón,Acueducto,3,24,0.0,3.0,False,False,False,False,False,False,False,False,0.2112157484220999,False,False,False,False
Álvaro Obregón,Alcantarilla,1,14,0.0,6.0,False,False,False,False,False,False,False,False,0.2140686767193813,False,False,False,False
Álvaro Obregón,Alfonso Xiii,17,85,2.0,22.0,False,False,False,False,False,False,False,False,0.18899764442870637,False,False,False,False
Álvaro Obregón,Altavista,3,7,1.0,1.0,False,False,False,False,False,False,False,False,0.18456671763634164,False,False,False,False
Álvaro Obregón,Ampliacion Alpes,16,20,0.0,3.0,False,False,False,False,False,False,False,False,0.2023608702523374,False,False,False,False
Álvaro Obregón,Ampliacion Estado De Hidalgo,1,2,0.0,0.0,False,False,False,False,False,False,False,False,0.1688963649698283,False,False,False,False
Álvaro Obregón,Ampliacion Jalalpa,2,14,0.0,5.0,False,False,False,False,False,False,False,False,0.21714739934591382,False,False,False,False
Álvaro Obregón,Ampliacion La Cebada,1,8,0.0,2.0,False,False,False,False,False,False,False,False,0.20120878800489228,False,False,False,False
Álvaro Obregón,Ampliacion La Mexicana,5,47,1.0,13.0,False,False,False,False,False,False,False,False,0.2107905652454639,False,False,False,False
Álvaro Obregón,Ampliacion Las Aguilas,4,79,0.0,29.0,False,False,False,False,False,False,False,False,0.18824643395048285,False,False,False,False
Álvaro Obregón,Ampliacion Lomas De San Bernabe,1,3,0.0,2.0,False,False,False,False,False,False,False,False,0.18963433386850959,False,False,False,False
Álvaro Obregón,Ampliacion Piloto Adolfo Lopez Mateos,11,47,0.0,15.0,False,False,False,False,False,False,False,False,0.2143656804517839,False,False,False,False
Álvaro Obregón,Ampliacion Tepeaca,1,12,0.0,0.0,False,False,False,False,False,False,False,False,0.18096565018073824,False,False,False,False
Álvaro Obregón,Arturo Martinez,2,49,0.0,13.0,False,False,False,False,False,False,False,False,0.21435238463707024,False,False,False,False
Álvaro Obregón,Arvide,3,76,1.0,20.0,False,False,False,False,False,False,False,False,0.19541741054933065,False,False,False,False
Álvaro Obregón,Atlamaya,2,19,0.0,5.0,False,False,False,False,False,False,False,False,0.21935976327478612,False,False,False,False
Álvaro Obregón,Ave Real,2,21,0.0,8.0,False,False,False,False,False,False,False,False,0.21870194784634261,False,False,False,False
Álvaro Obregón,Balcones De Cehuayo,2,39,0.0,17.0,False,False,False,False,False,False,False,False,0.20690230289378503,False,False,False,False
Álvaro Obregón,Barrio Alfalfar,9,25,1.0,5.0,False,False,False,False,False,False,False,False,0.2114560832548748,False,False,False,False
Álvaro Obregón,Barrio La Otra Banda,11,79,1.0,25.0,False,False,False,False,False,False,False,False,0.20022748853939898,False,False,False,False
Álvaro Obregón,Barrio Loreto,12,63,6.0,15.0,False,False,False,False,True,False,False,False,0.13878951066844897,False,True,False,False
Álvaro Obregón,Barrio Norte,14,148,4.0,52.0,False,False,False,False,False,False,False,False,0.1242494153645804,False,False,False,False
Álvaro Obregón,Barrio Santa Maria Nonoalco,6,25,0.0,9.0,False,False,False,False,False,False,False,False,0.21701171205219083,False,False,False,False
Álvaro Obregón,Bejero Del Pueblo Santa Fe,2,6,0.0,2.0,False,False,False,False,False,False,False,False,0.2013019858410709,False,False,False,False
Álvaro Obregón,Belem De Las Flores,6,51,2.0,17.0,False,False,False,False,False,False,False,False,0.19820657069159192,False,False,False,False
Álvaro Obregón,Bellavista,8,121,0.0,33.0,False,False,False,False,False,False,False,False,0.16815162511557735,False,False,False,False
Álvaro Obregón,Bonanza,3,6,1.0,1.0,False,False,False,False,False,False,False,False,0.1836531496319359,False,False,False,False
Álvaro Obregón,Calzada Jalalpa,2,17,0.0,4.0,False,False,False,False,False,False,False,False,0.21647493750697427,False,False,False,False
Álvaro Obregón,Campestre,15,51,0.0,7.0,False,False,False,False,False,False,False,False,0.20976659277570037,False,False,False,False
Álvaro Obregón,Canutillo,1,8,0.0,2.0,False,False,False,False,False,False,False,False,0.20120878800489228,False,False,False,False
Álvaro Obregón,Canutillo 2Da Seccion,3,19,1.0,7.0,False,False,False,False,False,False,False,False,0.21228935773871443,False,False,False,False
Álvaro Obregón,Carlos A Madrazo,10,25,0.0,8.0,False,False,False,False,False,False,False,False,0.21820422385443466,False,False,False,False
Álvaro Obregón,Carola,28,88,0.0,22.0,False,False,False,False,False,False,False,False,0.18502121760056145,False,False,False,False
Álvaro Obregón,Cehuaya,1,5,0.0,0.0,False,False,False,False,False,False,False,False,0.17750039290616154,False,False,False,False
Álvaro Obregón,Chimalistac,8,110,1.0,22.0,False,False,False,False,False,False,False,False,0.18321547606363014,False,False,False,False
Álvaro Obregón,Colina Del Sur,24,78,4.0,13.0,False,False,False,False,False,False,False,False,0.1635182261987737,False,False,False,False
Álvaro Obregón,Colinas De Tarango,7,33,1.0,9.0,False,False,False,False,False,False,False,False,0.2136098156452273,False,False,False,False
Álvaro Obregón,Corpus Christy,8,82,1.0,22.0,False,False,False,False,False,False,False,False,0.19754254310910468,False,False,False,False
Álvaro Obregón,Cove,12,48,0.0,10.0,False,False,False,False,False,False,False,False,0.21562602993020924,False,False,False,False
